theta1,theta2
-9.991340973000959,-1879.7189038349247
-7.942665205618618,-1877.9597752989237
-5.937092284662261,-1876.0635145557976
-3.980461472819151,-1874.031606097903
-2.078952817859451,-1871.865756326469
-0.23904913570475536,-1869.567836790665
1.5325044928880596,-1867.139812776173
3.2287420286019577,-1864.5836573233898
4.842516693889569,-1861.9012510735254
6.3665381268483765,-1859.0942686463552
7.793404565828031,-1856.1640525705996
9.115628488504068,-1853.111476183607
10.325654828575866,-1849.9367975312816
11.415872170360066,-1846.639507397111
12.378619524551302,-1843.218176647911
13.206195012996163,-1839.6703119382173
13.890879043880437,-1835.9922358908423
14.424994994130273,-1832.1790205291384
14.801047585769963,-1828.2245246794275
15.012006515188032,-1824.1216224762215
15.05184374965773,-1819.8627663760283
14.916485737903786,-1815.44110385326
14.605387139539367,-1810.8524383939996
14.123905303650842,-1806.0983067007503
13.486410507819413,-1801.1901393352985
12.719422317305723,-1796.1536223866747
11.86308745924902,-1791.031054422075
10.968857339551835,-1785.8788221422087
10.092657644187955,-1780.7589727251936
9.285948848322809,-1775.7279932454298
8.588841169405551,-1770.8282748623135
8.027713041173849,-1766.0854516147629
7.616668538636457,-1761.510664273259
7.360695289004503,-1757.1048875548227
7.258818805270973,-1752.8630938625881
7.306525166231177,-1748.7773481919617
7.497377428540418,-1744.8387890018626
7.824001943507561,-1741.0387630656187
8.278651108960636,-1737.369405096049
8.853504585071896,-1733.8238827389396
9.540818181830161,-1730.3964517546233
10.332988582295775,-1727.0824095158084
11.222574546821491,-1723.877998044334
12.202298025429027,-1720.7802854142144
13.265038210321745,-1717.787041305991
14.40382540553716,-1714.8966151112627
15.611837991457637,-1712.107820897101
16.88240368321309,-1709.4198313242455
18.20900510638536,-1706.832081437522
19.58528907723213,-1704.3441826338703
21.00507866418004,-1701.955846793351
22.46238699595403,-1699.6668203829402
23.95143179290971,-1697.476828232913
25.466649684232152,-1695.3855266017877
27.002709503675373,-1693.39246507107
28.55452390938263,-1691.4970567402097
30.117258834177193,-1689.6985561260715
31.686340430827936,-1687.9960441130409
33.25745932449509,-1686.3884192533071
34.8265721165635,-1684.874394684878
36.38990019706556,-1683.4524999193952
37.943926015224555,-1682.1210867534112
39.485387029014056,-1680.878338574912
41.01126760581164,-1679.7222823699608
42.518789178819006,-1678.6508027801572
44.00539898007548,-1677.6616576174288
45.468757673084895,-1676.7524943056462
46.90672619891443,-1675.92086678576
48.317352131682654,-1675.1642524899687
49.698855815051225,-1674.4800690584511
51.04961652284657,-1673.8656905374314
52.36815885614181,-1673.31846285827
53.65313955758226,-1672.8357184526906
54.90333489267223,-1672.414789908434
56.11762871808257,-1672.0530226121814
57.29500132943493,-1671.7477863623758
58.43451915587795,-1671.4964859637792
59.53532534629855,-1671.2965708385511
60.596631272258456,-1671.1455437057843
61.61770895564074,-1671.0409683933756
62.59788441438306,-1670.9804768534514
63.53653190735892,-1670.96177545595
64.43306904921923,-1670.9826506350237
65.28695275759233,-1671.0409739603044
66.0976759882425,-1671.134706700332
66.86476520840876,-1671.261903939165
67.5877785544214,-1671.4207182998432
68.26630461668547,-1671.6094033204306
68.89996179312453,-1671.8263165202343
69.48839815111339,-1672.0699221857979
70.03129173773662,-1672.3387938987312
70.52835127884428,-1672.631616820554
70.97931720879778,-1672.9471897437204
71.38396297496612,-1673.284426912918
71.7420965638979,-1673.6423596167072
72.05356219959569,-1674.0201375465458
72.31824216838437,-1674.417029918203
72.53605872939879,-1674.8324263494083
72.70697607461723,-1675.2658374871733
72.83100230751569,-1675.7168953784321
72.90819141469211,-1676.1853535782695
72.93864521008418,-1676.6710869909318
72.92251523655659,-1677.174091439833
