theta1,theta2
-27.704771058168337,-1586.914876438164
-26.050969693459034,-1584.9591786588976
-24.383336025103382,-1582.9223592994763
-22.706169900370266,-1580.804187529746
-21.024054396225424,-1578.6046981664495
-19.341849823211344,-1576.324194530923
-17.664683812398202,-1573.9632462192974
-15.997937326211588,-1571.522681141552
-14.347226555941585,-1569.0035712342515
-12.718380819408358,-1566.407211326707
-11.117416750241095,-1563.7350907413477
-9.550509271897445,-1560.9888573332107
-8.023960068846923,-1558.1702738143192
-6.544164495888432,-1555.281166356238
-5.11757809419102,-1552.323365604407
-3.750684098283335,-1549.298640353673
-2.449963511242921,-1546.208624205807
-1.2218694870977007,-1543.0547355352592
-0.07280788484734263,-1539.8380910074075
0.990874052703445,-1536.5594127038667
1.9628888846709955,-1533.2189285946401
2.8369979753627823,-1529.8162656437817
3.6069862396826577,-1526.3503342369313
4.266620524251711,-1522.8192018788666
4.809589486346859,-1519.219953249625
5.229422835586033,-1515.5485327907663
5.51938794644827,-1511.7995651648644
5.672362386986948,-1507.9661485164033
5.680682395713409,-1504.039616165465
5.535970942490933,-1500.009265688309
5.228957139732194,-1495.862063439203
4.749316327290548,-1491.5823539962578
4.085596898644841,-1487.151651062923
3.2253744834686584,-1482.548684847435
2.155918529156329,-1477.7500763566584
0.8659120552088223,-1472.7323627441406
-0.650869487031854,-1467.4766181504992
-2.388797803941482,-1461.9772666878075
-4.320356385941532,-1456.2555164049245
-6.38647763828065,-1450.372694017397
-8.496757969903866,-1444.430712400995
-10.547436108708505,-1438.5488528198441
-12.448878581295066,-1432.8278021412348
-14.142988019885179,-1427.327247489779
-15.602914781113313,-1422.06708464278
-16.82326106535177,-1417.040991643768
-17.81013956718351,-1412.2297888927244
-18.574551696318874,-1407.6101133297132
-19.128818801374965,-1403.1589354395112
-19.48493676082409,-1398.8555258951915
-19.65395854239881,-1394.6821022322958
-19.645874009535408,-1390.6238659865862
-19.46970824240609,-1386.668791705436
-19.133701091665355,-1382.8073375056522
-18.645503405575752,-1379.032150575602
-18.012361102310436,-1375.3377952131214
-17.241275295017314,-1371.7205102741693
-16.339134578112365,-1368.1779942588416
-15.312819136731814,-1364.7092132747023
-14.16927789272803,-1361.3142267032842
-12.915580577640096,-1357.9940260793885
-11.55894695093743,-1354.7503837735208
-10.106755588558753,-1351.5857092120616
-8.566534835101645,-1348.5029114186261
-6.945938657356171,-1345.5052675386562
-5.252710243234848,-1342.5962976857882
-3.494636237367165,-1339.7796469158966
-1.6794944754114414,-1337.0589754023108
0.18500203486328753,-1334.437857974798
2.0912623346287185,-1331.9196941250268
4.03187365518249,-1329.5076294066864
5.999654521290764,-1327.2044889047982
7.987703217151673,-1325.0127231497602
9.989440387430818,-1322.9343665367753
11.998644912432278,-1320.9710080043817
14.009482542187913,-1319.1237734445244
16.0165270875834,-1317.3933190729092
18.014774240071773,-1315.7798347892933
19.99964832101013,-1314.2830564060087
21.96700244592989,-1312.9022855197093
23.91311272893051,-1311.636415744371
25.83466725016465,-1310.4839640098292
27.728750568383674,-1309.4431056554367
29.592824584777826,-1308.511712107799
31.42470655841795,-1307.6873900193145
33.22254504236079,-1306.9675208543517
34.984794457969784,-1306.3493000359126
36.71018895828863,-1305.8297749012397
38.39771615428478,-1305.4058808539037
40.04659119501198,-1305.0744752369842
41.656231608291456,-1304.8323685822913
43.22623322583055,-1304.6763530104226
44.75634743854775,-1304.603227663112
46.24645995630324,-1304.6098211410986
47.696571182602874,-1304.6930109969373
49.10677825988187,-1304.8497403928438
50.47725879487457,-1305.07703207963
51.80825623609637,-1305.3719998852418
53.100066846035794,-1305.7318579219302
54.35302818848899,-1306.1539277314023
55.56750903564478,-1306.6356435891234
56.743900589071565,-1307.1745561840012
